#
# $FreeBSD$
#
#    Name:     cp949 to Unicode table
#    Unicode version: 2.0
#    Table version: 2.01
#    Table format:  Format A
#    Date:          1/7/2000
#
#    Contact:       Shawn.Steele@microsoft.com
#
#    General notes: none
#
#    Format: Three tab-separated columns
#        Column #1 is the cp949 code (in hex)
#        Column #2 is the Unicode (in hex as 0xXXXX)
#        Column #3 is the Unicode name (follows a comment sign, '#')
#
#    The entries are in cp949 order
#
0x00	0x0000	#NULL
0xE7FC	0x68A7	#CJK UNIFIED IDEOGRAPH
0xE7FD	0x6C5A	#CJK UNIFIED IDEOGRAPH
0xE7FE	0x6FB3	#CJK UNIFIED IDEOGRAPH
0xE8A1	0x70CF	#CJK UNIFIED IDEOGRAPH
0xE8A2	0x71AC	#CJK UNIFIED IDEOGRAPH
0xE8A3	0x7352	#CJK UNIFIED IDEOGRAPH
0xE8A4	0x7B7D	#CJK UNIFIED IDEOGRAPH
0xE8A5	0x8708	#CJK UNIFIED IDEOGRAPH
0xE8A6	0x8AA4	#CJK UNIFIED IDEOGRAPH
0xE8A7	0x9C32	#CJK UNIFIED IDEOGRAPH
0xE8A8	0x9F07	#CJK UNIFIED IDEOGRAPH
0xE8A9	0x5C4B	#CJK UNIFIED IDEOGRAPH
0xE8AA	0x6C83	#CJK UNIFIED IDEOGRAPH
0xE8AB	0x7344	#CJK UNIFIED IDEOGRAPH
0xE8AC	0x7389	#CJK UNIFIED IDEOGRAPH
0xE8AD	0x923A	#CJK UNIFIED IDEOGRAPH
0xE8AE	0x6EAB	#CJK UNIFIED IDEOGRAPH
0xE8AF	0x7465	#CJK UNIFIED IDEOGRAPH
0xE8B0	0x761F	#CJK UNIFIED IDEOGRAPH
0xE8B1	0x7A69	#CJK UNIFIED IDEOGRAPH
0xE8B2	0x7E15	#CJK UNIFIED IDEOGRAPH
0xE8B3	0x860A	#CJK UNIFIED IDEOGRAPH
0xE8B4	0x5140	#CJK UNIFIED IDEOGRAPH
0xE8B5	0x58C5	#CJK UNIFIED IDEOGRAPH
0xE8B6	0x64C1	#CJK UNIFIED IDEOGRAPH
0xE8B7	0x74EE	#CJK UNIFIED IDEOGRAPH
0xE8B8	0x7515	#CJK UNIFIED IDEOGRAPH
0xE8B9	0x7670	#CJK UNIFIED IDEOGRAPH
0xE8BA	0x7FC1	#CJK UNIFIED IDEOGRAPH
0xE8BB	0x9095	#CJK UNIFIED IDEOGRAPH
0xE8BC	0x96CD	#CJK UNIFIED IDEOGRAPH
0xE8BD	0x9954	#CJK UNIFIED IDEOGRAPH
0xE8BE	0x6E26	#CJK UNIFIED IDEOGRAPH
0xE8BF	0x74E6	#CJK UNIFIED IDEOGRAPH
0xE8C0	0x7AA9	#CJK UNIFIED IDEOGRAPH
0xE8C1	0x7AAA	#CJK UNIFIED IDEOGRAPH
0xE8C2	0x81E5	#CJK UNIFIED IDEOGRAPH
0xE8C3	0x86D9	#CJK UNIFIED IDEOGRAPH
0xE8C4	0x8778	#CJK UNIFIED IDEOGRAPH
0xE8C5	0x8A1B	#CJK UNIFIED IDEOGRAPH
0xE8C6	0x5A49	#CJK UNIFIED IDEOGRAPH
0xE8C7	0x5B8C	#CJK UNIFIED IDEOGRAPH
0xE8C8	0x5B9B	#CJK UNIFIED IDEOGRAPH
0xE8C9	0x68A1	#CJK UNIFIED IDEOGRAPH
0xE8CA	0x6900	#CJK UNIFIED IDEOGRAPH
0xE8CB	0x6D63	#CJK UNIFIED IDEOGRAPH
0xE8CC	0x73A9	#CJK UNIFIED IDEOGRAPH
0xE8CD	0x7413	#CJK UNIFIED IDEOGRAPH
0xE8CE	0x742C	#CJK UNIFIED IDEOGRAPH
0xE8CF	0x7897	#CJK UNIFIED IDEOGRAPH
0xE8D0	0x7DE9	#CJK UNIFIED IDEOGRAPH
0xE8D1	0x7FEB	#CJK UNIFIED IDEOGRAPH
0xE8D2	0x8118	#CJK UNIFIED IDEOGRAPH
0xE8D3	0x8155	#CJK UNIFIED IDEOGRAPH
0xE8D4	0x839E	#CJK UNIFIED IDEOGRAPH
0xE8D5	0x8C4C	#CJK UNIFIED IDEOGRAPH
0xE8D6	0x962E	#CJK UNIFIED IDEOGRAPH
0xE8D7	0x9811	#CJK UNIFIED IDEOGRAPH
0xE8D8	0x66F0	#CJK UNIFIED IDEOGRAPH
0xE8D9	0x5F80	#CJK UNIFIED IDEOGRAPH
0xE8DA	0x65FA	#CJK UNIFIED IDEOGRAPH
0xE8DB	0x6789	#CJK UNIFIED IDEOGRAPH
0xE8DC	0x6C6A	#CJK UNIFIED IDEOGRAPH
0xE8DD	0x738B	#CJK UNIFIED IDEOGRAPH
0xE8DE	0x502D	#CJK UNIFIED IDEOGRAPH
0xE8DF	0x5A03	#CJK UNIFIED IDEOGRAPH
0xE8E0	0x6B6A	#CJK UNIFIED IDEOGRAPH
0xE8E1	0x77EE	#CJK UNIFIED IDEOGRAPH
0xE8E2	0x5916	#CJK UNIFIED IDEOGRAPH
0xE8E3	0x5D6C	#CJK UNIFIED IDEOGRAPH
0xE8E4	0x5DCD	#CJK UNIFIED IDEOGRAPH
0xE8E5	0x7325	#CJK UNIFIED IDEOGRAPH
0xE8E6	0x754F	#CJK UNIFIED IDEOGRAPH
0xE8E7	0xF9BA	#CJK COMPATIBILITY IDEOGRAPH
0xE8E8	0xF9BB	#CJK COMPATIBILITY IDEOGRAPH
0xE8E9	0x50E5	#CJK UNIFIED IDEOGRAPH
0xE8EA	0x51F9	#CJK UNIFIED IDEOGRAPH
0xE8EB	0x582F	#CJK UNIFIED IDEOGRAPH
0xE8EC	0x592D	#CJK UNIFIED IDEOGRAPH
0xE8ED	0x5996	#CJK UNIFIED IDEOGRAPH
0xE8EE	0x59DA	#CJK UNIFIED IDEOGRAPH
0xE8EF	0x5BE5	#CJK UNIFIED IDEOGRAPH
0xE8F0	0xF9BC	#CJK COMPATIBILITY IDEOGRAPH
0xE8F1	0xF9BD	#CJK COMPATIBILITY IDEOGRAPH
0xE8F2	0x5DA2	#CJK UNIFIED IDEOGRAPH
0xE8F3	0x62D7	#CJK UNIFIED IDEOGRAPH
0xE8F4	0x6416	#CJK UNIFIED IDEOGRAPH
0xE8F5	0x6493	#CJK UNIFIED IDEOGRAPH
0xE8F6	0x64FE	#CJK UNIFIED IDEOGRAPH
0xE8F7	0xF9BE	#CJK COMPATIBILITY IDEOGRAPH
0xE8F8	0x66DC	#CJK UNIFIED IDEOGRAPH
0xE8F9	0xF9BF	#CJK COMPATIBILITY IDEOGRAPH
0xE8FA	0x6A48	#CJK UNIFIED IDEOGRAPH
0xE8FB	0xF9C0	#CJK COMPATIBILITY IDEOGRAPH
0xE8FC	0x71FF	#CJK UNIFIED IDEOGRAPH
0xE8FD	0x7464	#CJK UNIFIED IDEOGRAPH
0xE8FE	0xF9C1	#CJK COMPATIBILITY IDEOGRAPH
0xE9A1	0x7A88	#CJK UNIFIED IDEOGRAPH
0xE9A2	0x7AAF	#CJK UNIFIED IDEOGRAPH
0xE9A3	0x7E47	#CJK UNIFIED IDEOGRAPH
0xE9A4	0x7E5E	#CJK UNIFIED IDEOGRAPH
0xE9A5	0x8000	#CJK UNIFIED IDEOGRAPH
0xE9A6	0x8170	#CJK UNIFIED IDEOGRAPH
0xE9A7	0xF9C2	#CJK COMPATIBILITY IDEOGRAPH
0xE9A8	0x87EF	#CJK UNIFIED IDEOGRAPH
0xE9A9	0x8981	#CJK UNIFIED IDEOGRAPH
0xE9AA	0x8B20	#CJK UNIFIED IDEOGRAPH
0xE9AB	0x9059	#CJK UNIFIED IDEOGRAPH
0xE9AC	0xF9C3	#CJK COMPATIBILITY IDEOGRAPH
0xE9AD	0x9080	#CJK UNIFIED IDEOGRAPH
0xE9AE	0x9952	#CJK UNIFIED IDEOGRAPH
0xE9AF	0x617E	#CJK UNIFIED IDEOGRAPH
0xE9B0	0x6B32	#CJK UNIFIED IDEOGRAPH
0xE9B1	0x6D74	#CJK UNIFIED IDEOGRAPH
0xE9B2	0x7E1F	#CJK UNIFIED IDEOGRAPH
0xE9B3	0x8925	#CJK UNIFIED IDEOGRAPH
0xE9B4	0x8FB1	#CJK UNIFIED IDEOGRAPH
0xE9B5	0x4FD1	#CJK UNIFIED IDEOGRAPH
0xE9B6	0x50AD	#CJK UNIFIED IDEOGRAPH
0xE9B7	0x5197	#CJK UNIFIED IDEOGRAPH
0xE9B8	0x52C7	#CJK UNIFIED IDEOGRAPH
0xE9B9	0x57C7	#CJK UNIFIED IDEOGRAPH
0xE9BA	0x5889	#CJK UNIFIED IDEOGRAPH
0xE9BB	0x5BB9	#CJK UNIFIED IDEOGRAPH
0xE9BC	0x5EB8	#CJK UNIFIED IDEOGRAPH
0xE9BD	0x6142	#CJK UNIFIED IDEOGRAPH
0xE9BE	0x6995	#CJK UNIFIED IDEOGRAPH
0xE9BF	0x6D8C	#CJK UNIFIED IDEOGRAPH
0xE9C0	0x6E67	#CJK UNIFIED IDEOGRAPH
0xE9C1	0x6EB6	#CJK UNIFIED IDEOGRAPH
0xE9C2	0x7194	#CJK UNIFIED IDEOGRAPH
0xE9C3	0x7462	#CJK UNIFIED IDEOGRAPH
0xE9C4	0x7528	#CJK UNIFIED IDEOGRAPH
0xE9C5	0x752C	#CJK UNIFIED IDEOGRAPH
0xE9C6	0x8073	#CJK UNIFIED IDEOGRAPH
0xE9C7	0x8338	#CJK UNIFIED IDEOGRAPH
0xE9C8	0x84C9	#CJK UNIFIED IDEOGRAPH
0xE9C9	0x8E0A	#CJK UNIFIED IDEOGRAPH
0xE9CA	0x9394	#CJK UNIFIED IDEOGRAPH
0xE9CB	0x93DE	#CJK UNIFIED IDEOGRAPH
0xE9CC	0xF9C4	#CJK COMPATIBILITY IDEOGRAPH
0xE9CD	0x4E8E	#CJK UNIFIED IDEOGRAPH
0xE9CE	0x4F51	#CJK UNIFIED IDEOGRAPH
0xE9CF	0x5076	#CJK UNIFIED IDEOGRAPH
0xE9D0	0x512A	#CJK UNIFIED IDEOGRAPH
0xE9D1	0x53C8	#CJK UNIFIED IDEOGRAPH
0xE9D2	0x53CB	#CJK UNIFIED IDEOGRAPH
0xE9D3	0x53F3	#CJK UNIFIED IDEOGRAPH
0xE9D4	0x5B87	#CJK UNIFIED IDEOGRAPH
0xE9D5	0x5BD3	#CJK UNIFIED IDEOGRAPH
0xE9D6	0x5C24	#CJK UNIFIED IDEOGRAPH
0xE9D7	0x611A	#CJK UNIFIED IDEOGRAPH
0xE9D8	0x6182	#CJK UNIFIED IDEOGRAPH
0xE9D9	0x65F4	#CJK UNIFIED IDEOGRAPH
0xE9DA	0x725B	#CJK UNIFIED IDEOGRAPH
0xE9DB	0x7397	#CJK UNIFIED IDEOGRAPH
0xE9DC	0x7440	#CJK UNIFIED IDEOGRAPH
0xE9DD	0x76C2	#CJK UNIFIED IDEOGRAPH
0xE9DE	0x7950	#CJK UNIFIED IDEOGRAPH
0xE9DF	0x7991	#CJK UNIFIED IDEOGRAPH
0xE9E0	0x79B9	#CJK UNIFIED IDEOGRAPH
0xE9E1	0x7D06	#CJK UNIFIED IDEOGRAPH
0xE9E2	0x7FBD	#CJK UNIFIED IDEOGRAPH
0xE9E3	0x828B	#CJK UNIFIED IDEOGRAPH
0xE9E4	0x85D5	#CJK UNIFIED IDEOGRAPH
0xE9E5	0x865E	#CJK UNIFIED IDEOGRAPH
0xE9E6	0x8FC2	#CJK UNIFIED IDEOGRAPH
0xE9E7	0x9047	#CJK UNIFIED IDEOGRAPH
0xE9E8	0x90F5	#CJK UNIFIED IDEOGRAPH
0xE9E9	0x91EA	#CJK UNIFIED IDEOGRAPH
0xE9EA	0x9685	#CJK UNIFIED IDEOGRAPH
0xE9EB	0x96E8	#CJK UNIFIED IDEOGRAPH
0xE9EC	0x96E9	#CJK UNIFIED IDEOGRAPH
0xE9ED	0x52D6	#CJK UNIFIED IDEOGRAPH
0xE9EE	0x5F67	#CJK UNIFIED IDEOGRAPH
0xE9EF	0x65ED	#CJK UNIFIED IDEOGRAPH
0xE9F0	0x6631	#CJK UNIFIED IDEOGRAPH
0xE9F1	0x682F	#CJK UNIFIED IDEOGRAPH
0xE9F2	0x715C	#CJK UNIFIED IDEOGRAPH
0xE9F3	0x7A36	#CJK UNIFIED IDEOGRAPH
0xE9F4	0x90C1	#CJK UNIFIED IDEOGRAPH
0xE9F5	0x980A	#CJK UNIFIED IDEOGRAPH
0xE9F6	0x4E91	#CJK UNIFIED IDEOGRAPH
0xE9F7	0xF9C5	#CJK COMPATIBILITY IDEOGRAPH
0xE9F8	0x6A52	#CJK UNIFIED IDEOGRAPH
0xE9F9	0x6B9E	#CJK UNIFIED IDEOGRAPH
0xE9FA	0x6F90	#CJK UNIFIED IDEOGRAPH
0xE9FB	0x7189	#CJK UNIFIED IDEOGRAPH
0xE9FC	0x8018	#CJK UNIFIED IDEOGRAPH
0xE9FD	0x82B8	#CJK UNIFIED IDEOGRAPH
0xE9FE	0x8553	#CJK UNIFIED IDEOGRAPH
0xEAA1	0x904B	#CJK UNIFIED IDEOGRAPH
0xEAA2	0x9695	#CJK UNIFIED IDEOGRAPH
0xEAA3	0x96F2	#CJK UNIFIED IDEOGRAPH
0xEAA4	0x97FB	#CJK UNIFIED IDEOGRAPH
0xEAA5	0x851A	#CJK UNIFIED IDEOGRAPH
0xEAA6	0x9B31	#CJK UNIFIED IDEOGRAPH
0xEAA7	0x4E90	#CJK UNIFIED IDEOGRAPH
0xEAA8	0x718A	#CJK UNIFIED IDEOGRAPH
0xEAA9	0x96C4	#CJK UNIFIED IDEOGRAPH
0xEAAA	0x5143	#CJK UNIFIED IDEOGRAPH
0xEAAB	0x539F	#CJK UNIFIED IDEOGRAPH
0xEAAC	0x54E1	#CJK UNIFIED IDEOGRAPH
0xEAAD	0x5713	#CJK UNIFIED IDEOGRAPH
0xEAAE	0x5712	#CJK UNIFIED IDEOGRAPH
0xEAAF	0x57A3	#CJK UNIFIED IDEOGRAPH
0xEAB0	0x5A9B	#CJK UNIFIED IDEOGRAPH
0xEAB1	0x5AC4	#CJK UNIFIED IDEOGRAPH
0xEAB2	0x5BC3	#CJK UNIFIED IDEOGRAPH
0xEAB3	0x6028	#CJK UNIFIED IDEOGRAPH
0xEAB4	0x613F	#CJK UNIFIED IDEOGRAPH
0xEAB5	0x63F4	#CJK UNIFIED IDEOGRAPH
0xEAB6	0x6C85	#CJK UNIFIED IDEOGRAPH
0xEAB7	0x6D39	#CJK UNIFIED IDEOGRAPH
0xEAB8	0x6E72	#CJK UNIFIED IDEOGRAPH
0xEAB9	0x6E90	#CJK UNIFIED IDEOGRAPH
0xEABA	0x7230	#CJK UNIFIED IDEOGRAPH
0xEABB	0x733F	#CJK UNIFIED IDEOGRAPH
0xEABC	0x7457	#CJK UNIFIED IDEOGRAPH
0xEABD	0x82D1	#CJK UNIFIED IDEOGRAPH
0xEABE	0x8881	#CJK UNIFIED IDEOGRAPH
0xEABF	0x8F45	#CJK UNIFIED IDEOGRAPH
0xEAC0	0x9060	#CJK UNIFIED IDEOGRAPH
0xEAC1	0xF9C6	#CJK COMPATIBILITY IDEOGRAPH
0xEAC2	0x9662	#CJK UNIFIED IDEOGRAPH
0xEAC3	0x9858	#CJK UNIFIED IDEOGRAPH
0xEAC4	0x9D1B	#CJK UNIFIED IDEOGRAPH
0xEAC5	0x6708	#CJK UNIFIED IDEOGRAPH
0xEAC6	0x8D8A	#CJK UNIFIED IDEOGRAPH
0xEAC7	0x925E	#CJK UNIFIED IDEOGRAPH
0xEAC8	0x4F4D	#CJK UNIFIED IDEOGRAPH
0xEAC9	0x5049	#CJK UNIFIED IDEOGRAPH
0xEACA	0x50DE	#CJK UNIFIED IDEOGRAPH
0xEACB	0x5371	#CJK UNIFIED IDEOGRAPH
0xEACC	0x570D	#CJK UNIFIED IDEOGRAPH
0xEACD	0x59D4	#CJK UNIFIED IDEOGRAPH
0xEACE	0x5A01	#CJK UNIFIED IDEOGRAPH
0xEACF	0x5C09	#CJK UNIFIED IDEOGRAPH
0xEAD0	0x6170	#CJK UNIFIED IDEOGRAPH
0xEAD1	0x6690	#CJK UNIFIED IDEOGRAPH
0xEAD2	0x6E2D	#CJK UNIFIED IDEOGRAPH
0xEAD3	0x7232	#CJK UNIFIED IDEOGRAPH
0xEAD4	0x744B	#CJK UNIFIED IDEOGRAPH
0xEAD5	0x7DEF	#CJK UNIFIED IDEOGRAPH
0xEAD6	0x80C3	#CJK UNIFIED IDEOGRAPH
0xEAD7	0x840E	#CJK UNIFIED IDEOGRAPH
0xEAD8	0x8466	#CJK UNIFIED IDEOGRAPH
0xEAD9	0x853F	#CJK UNIFIED IDEOGRAPH
0xEADA	0x875F	#CJK UNIFIED IDEOGRAPH
0xEADB	0x885B	#CJK UNIFIED IDEOGRAPH
0xEADC	0x8918	#CJK UNIFIED IDEOGRAPH
0xEADD	0x8B02	#CJK UNIFIED IDEOGRAPH
0xEADE	0x9055	#CJK UNIFIED IDEOGRAPH
0xEADF	0x97CB	#CJK UNIFIED IDEOGRAPH
0xEAE0	0x9B4F	#CJK UNIFIED IDEOGRAPH
0xEAE1	0x4E73	#CJK UNIFIED IDEOGRAPH
0xEAE2	0x4F91	#CJK UNIFIED IDEOGRAPH
0xEAE3	0x5112	#CJK UNIFIED IDEOGRAPH
0xEAE4	0x516A	#CJK UNIFIED IDEOGRAPH
0xEAE5	0xF9C7	#CJK COMPATIBILITY IDEOGRAPH
0xEAE6	0x552F	#CJK UNIFIED IDEOGRAPH
0xEAE7	0x55A9	#CJK UNIFIED IDEOGRAPH
0xEAE8	0x5B7A	#CJK UNIFIED IDEOGRAPH
0xEAE9	0x5BA5	#CJK UNIFIED IDEOGRAPH
0xEAEA	0x5E7C	#CJK UNIFIED IDEOGRAPH
0xEAEB	0x5E7D	#CJK UNIFIED IDEOGRAPH
0xEAEC	0x5EBE	#CJK UNIFIED IDEOGRAPH
0xEAED	0x60A0	#CJK UNIFIED IDEOGRAPH
0xEAEE	0x60DF	#CJK UNIFIED IDEOGRAPH
0xEAEF	0x6108	#CJK UNIFIED IDEOGRAPH
0xEAF0	0x6109	#CJK UNIFIED IDEOGRAPH
0xEAF1	0x63C4	#CJK UNIFIED IDEOGRAPH
0xEAF2	0x6538	#CJK UNIFIED IDEOGRAPH
0xEAF3	0x6709	#CJK UNIFIED IDEOGRAPH
0xEAF4	0xF9C8	#CJK COMPATIBILITY IDEOGRAPH
0xEAF5	0x67D4	#CJK UNIFIED IDEOGRAPH
0xEAF6	0x67DA	#CJK UNIFIED IDEOGRAPH
0xEAF7	0xF9C9	#CJK COMPATIBILITY IDEOGRAPH
0xEAF8	0x6961	#CJK UNIFIED IDEOGRAPH
0xEAF9	0x6962	#CJK UNIFIED IDEOGRAPH
0xEAFA	0x6CB9	#CJK UNIFIED IDEOGRAPH
0xEAFB	0x6D27	#CJK UNIFIED IDEOGRAPH
0xEAFC	0xF9CA	#CJK COMPATIBILITY IDEOGRAPH
0xEAFD	0x6E38	#CJK UNIFIED IDEOGRAPH
0xEAFE	0xF9CB	#CJK COMPATIBILITY IDEOGRAPH
0xEBA1	0x6FE1	#CJK UNIFIED IDEOGRAPH
0xEBA2	0x7336	#CJK UNIFIED IDEOGRAPH
0xEBA3	0x7337	#CJK UNIFIED IDEOGRAPH
0xEBA4	0xF9CC	#CJK COMPATIBILITY IDEOGRAPH
0xEBA5	0x745C	#CJK UNIFIED IDEOGRAPH
0xEBA6	0x7531	#CJK UNIFIED IDEOGRAPH
0xEBA7	0xF9CD	#CJK COMPATIBILITY IDEOGRAPH
0xEBA8	0x7652	#CJK UNIFIED IDEOGRAPH
0xEBA9	0xF9CE	#CJK COMPATIBILITY IDEOGRAPH
0xEBAA	0xF9CF	#CJK COMPATIBILITY IDEOGRAPH
0xEBAB	0x7DAD	#CJK UNIFIED IDEOGRAPH
0xEBAC	0x81FE	#CJK UNIFIED IDEOGRAPH
0xEBAD	0x8438	#CJK UNIFIED IDEOGRAPH
0xEBAE	0x88D5	#CJK UNIFIED IDEOGRAPH
0xEBAF	0x8A98	#CJK UNIFIED IDEOGRAPH
0xEBB0	0x8ADB	#CJK UNIFIED IDEOGRAPH
0xEBB1	0x8AED	#CJK UNIFIED IDEOGRAPH
0xEBB2	0x8E30	#CJK UNIFIED IDEOGRAPH
0xEBB3	0x8E42	#CJK UNIFIED IDEOGRAPH
0xEBB4	0x904A	#CJK UNIFIED IDEOGRAPH
0xEBB5	0x903E	#CJK UNIFIED IDEOGRAPH
0xEBB6	0x907A	#CJK UNIFIED IDEOGRAPH
0xEBB7	0x9149	#CJK UNIFIED IDEOGRAPH
0xEBB8	0x91C9	#CJK UNIFIED IDEOGRAPH
0xEBB9	0x936E	#CJK UNIFIED IDEOGRAPH
0xEBBA	0xF9D0	#CJK COMPATIBILITY IDEOGRAPH
0xEBBB	0xF9D1	#CJK COMPATIBILITY IDEOGRAPH
0xEBBC	0x5809	#CJK UNIFIED IDEOGRAPH
0xEBBD	0xF9D2	#CJK COMPATIBILITY IDEOGRAPH
0xEBBE	0x6BD3	#CJK UNIFIED IDEOGRAPH
0xEBBF	0x8089	#CJK UNIFIED IDEOGRAPH
0xEBC0	0x80B2	#CJK UNIFIED IDEOGRAPH
0xEBC1	0xF9D3	#CJK COMPATIBILITY IDEOGRAPH
0xEBC2	0xF9D4	#CJK COMPATIBILITY IDEOGRAPH
0xEBC3	0x5141	#CJK UNIFIED IDEOGRAPH
0xEBC4	0x596B	#CJK UNIFIED IDEOGRAPH
0xEBC5	0x5C39	#CJK UNIFIED IDEOGRAPH
0xEBC6	0xF9D5	#CJK COMPATIBILITY IDEOGRAPH
0xEBC7	0xF9D6	#CJK COMPATIBILITY IDEOGRAPH
0xEBC8	0x6F64	#CJK UNIFIED IDEOGRAPH
0xEBC9	0x73A7	#CJK UNIFIED IDEOGRAPH
0xEBCA	0x80E4	#CJK UNIFIED IDEOGRAPH
0xEBCB	0x8D07	#CJK UNIFIED IDEOGRAPH
0xEBCC	0xF9D7	#CJK COMPATIBILITY IDEOGRAPH
0xEBCD	0x9217	#CJK UNIFIED IDEOGRAPH
0xEBCE	0x958F	#CJK UNIFIED IDEOGRAPH
0xEBCF	0xF9D8	#CJK COMPATIBILITY IDEOGRAPH
0xEBD0	0xF9D9	#CJK COMPATIBILITY IDEOGRAPH
0xEBD1	0xF9DA	#CJK COMPATIBILITY IDEOGRAPH
0xEBD2	0xF9DB	#CJK COMPATIBILITY IDEOGRAPH
0xEBD3	0x807F	#CJK UNIFIED IDEOGRAPH
0xEBD4	0x620E	#CJK UNIFIED IDEOGRAPH
0xEBD5	0x701C	#CJK UNIFIED IDEOGRAPH
0xEBD6	0x7D68	#CJK UNIFIED IDEOGRAPH
0xEBD7	0x878D	#CJK UNIFIED IDEOGRAPH
0xEBD8	0xF9DC	#CJK COMPATIBILITY IDEOGRAPH
0xEBD9	0x57A0	#CJK UNIFIED IDEOGRAPH
0xEBDA	0x6069	#CJK UNIFIED IDEOGRAPH
0xEBDB	0x6147	#CJK UNIFIED IDEOGRAPH
0xEBDC	0x6BB7	#CJK UNIFIED IDEOGRAPH
0xEBDD	0x8ABE	#CJK UNIFIED IDEOGRAPH
0xEBDE	0x9280	#CJK UNIFIED IDEOGRAPH
0xEBDF	0x96B1	#CJK UNIFIED IDEOGRAPH
0xEBE0	0x4E59	#CJK UNIFIED IDEOGRAPH
0xEBE1	0x541F	#CJK UNIFIED IDEOGRAPH
0xEBE2	0x6DEB	#CJK UNIFIED IDEOGRAPH
0xEBE3	0x852D	#CJK UNIFIED IDEOGRAPH
0xEBE4	0x9670	#CJK UNIFIED IDEOGRAPH
0xEBE5	0x97F3	#CJK UNIFIED IDEOGRAPH
0xEBE6	0x98EE	#CJK UNIFIED IDEOGRAPH
0xEBE7	0x63D6	#CJK UNIFIED IDEOGRAPH
0xEBE8	0x6CE3	#CJK UNIFIED IDEOGRAPH
0xEBE9	0x9091	#CJK UNIFIED IDEOGRAPH
0xEBEA	0x51DD	#CJK UNIFIED IDEOGRAPH
0xEBEB	0x61C9	#CJK UNIFIED IDEOGRAPH
0xEBEC	0x81BA	#CJK UNIFIED IDEOGRAPH
0xEBED	0x9DF9	#CJK UNIFIED IDEOGRAPH
0xEBEE	0x4F9D	#CJK UNIFIED IDEOGRAPH
0xEBEF	0x501A	#CJK UNIFIED IDEOGRAPH
0xEBF0	0x5100	#CJK UNIFIED IDEOGRAPH
0xEBF1	0x5B9C	#CJK UNIFIED IDEOGRAPH
0xEBF2	0x610F	#CJK UNIFIED IDEOGRAPH
0xEBF3	0x61FF	#CJK UNIFIED IDEOGRAPH
0xEBF4	0x64EC	#CJK UNIFIED IDEOGRAPH
0xEBF5	0x6905	#CJK UNIFIED IDEOGRAPH
0xEBF6	0x6BC5	#CJK UNIFIED IDEOGRAPH
0xEBF7	0x7591	#CJK UNIFIED IDEOGRAPH
0xEBF8	0x77E3	#CJK UNIFIED IDEOGRAPH
0xEBF9	0x7FA9	#CJK UNIFIED IDEOGRAPH
0xEBFA	0x8264	#CJK UNIFIED IDEOGRAPH
0xEBFB	0x858F	#CJK UNIFIED IDEOGRAPH
0xEBFC	0x87FB	#CJK UNIFIED IDEOGRAPH
0xEBFD	0x8863	#CJK UNIFIED IDEOGRAPH
0xEBFE	0x8ABC	#CJK UNIFIED IDEOGRAPH
0xECA1	0x8B70	#CJK UNIFIED IDEOGRAPH
0xECA2	0x91AB	#CJK UNIFIED IDEOGRAPH
0xECA3	0x4E8C	#CJK UNIFIED IDEOGRAPH
0xECA4	0x4EE5	#CJK UNIFIED IDEOGRAPH
0xECA5	0x4F0A	#CJK UNIFIED IDEOGRAPH
0xECA6	0xF9DD	#CJK COMPATIBILITY IDEOGRAPH
0xECA7	0xF9DE	#CJK COMPATIBILITY IDEOGRAPH
0xECA8	0x5937	#CJK UNIFIED IDEOGRAPH
0xECA9	0x59E8	#CJK UNIFIED IDEOGRAPH
0xECAA	0xF9DF	#CJK COMPATIBILITY IDEOGRAPH
0xECAB	0x5DF2	#CJK UNIFIED IDEOGRAPH
0xECAC	0x5F1B	#CJK UNIFIED IDEOGRAPH
0xECAD	0x5F5B	#CJK UNIFIED IDEOGRAPH
0xECAE	0x6021	#CJK UNIFIED IDEOGRAPH
0xECAF	0xF9E0	#CJK COMPATIBILITY IDEOGRAPH
0xECB0	0xF9E1	#CJK COMPATIBILITY IDEOGRAPH
0xECB1	0xF9E2	#CJK COMPATIBILITY IDEOGRAPH
0xECB2	0xF9E3	#CJK COMPATIBILITY IDEOGRAPH
0xECB3	0x723E	#CJK UNIFIED IDEOGRAPH
0xECB4	0x73E5	#CJK UNIFIED IDEOGRAPH
0xECB5	0xF9E4	#CJK COMPATIBILITY IDEOGRAPH
0xECB6	0x7570	#CJK UNIFIED IDEOGRAPH
0xECB7	0x75CD	#CJK UNIFIED IDEOGRAPH
0xECB8	0xF9E5	#CJK COMPATIBILITY IDEOGRAPH
0xECB9	0x79FB	#CJK UNIFIED IDEOGRAPH
0xECBA	0xF9E6	#CJK COMPATIBILITY IDEOGRAPH
0xECBB	0x800C	#CJK UNIFIED IDEOGRAPH
0xECBC	0x8033	#CJK UNIFIED IDEOGRAPH
0xECBD	0x8084	#CJK UNIFIED IDEOGRAPH
0xECBE	0x82E1	#CJK UNIFIED IDEOGRAPH
0xECBF	0x8351	#CJK UNIFIED IDEOGRAPH
0xECC0	0xF9E7	#CJK COMPATIBILITY IDEOGRAPH
0xECC1	0xF9E8	#CJK COMPATIBILITY IDEOGRAPH
0xECC2	0x8CBD	#CJK UNIFIED IDEOGRAPH
0xECC3	0x8CB3	#CJK UNIFIED IDEOGRAPH
0xECC4	0x9087	#CJK UNIFIED IDEOGRAPH
